name,number_of_nucleotides,num_voxels,num_occupied_voxels,nucleotide_rate,point_to_point_D1
fruits_vox10_nor_i08j06k09,6000,262144,2528,2.3734177215189876,60.79553112253946
fruits_vox10_nor_i08j06k10,6000,262144,2250,2.6666666666666665,117.52888888888889
fruits_vox10_nor_i08j06k11,5600,262144,923,6.067172264355363,nan
fruits_vox10_nor_i08j07k03,6200,262144,1868,3.3190578158458246,14.731798715203427
fruits_vox10_nor_i08j07k04,6600,262144,1997,3.3049574361542313,2.1546833184656555
fruits_vox10_nor_i08j07k05,6000,262144,2399,2.501042100875365,50.27878433664524
fruits_vox10_nor_i08j07k08,6200,262144,1772,3.4988713318284423,11.162594199588947
fruits_vox10_nor_i09j00k03,5600,262144,2198,2.5477707006369426,250.328025477707
fruits_vox10_nor_i09j00k04,5600,262144,868,6.451612903225806,99.13940092165899
fruits_vox10_nor_i09j00k07,6000,262144,2281,2.63042525208242,43.06892345227203
fruits_vox10_nor_i09j00k08,5600,262144,1281,4.371584699453552,355.1747638326586
fruits_vox10_nor_i09j00k09,6200,262144,2584,2.3993808049535605,58.88738390092879
fruits_vox10_nor_i09j00k10,6200,262144,1490,4.1610738255033555,5.24506529000911
fruits_vox10_nor_i09j01k01,5600,262144,863,6.488991888760139,nan
fruits_vox10_nor_i09j01k02,5600,262144,2346,2.3870417732310316,216.36330935251797
fruits_vox10_nor_i09j01k07,5400,262144,2731,1.9772976931526913,2867.935920908092
fruits_vox10_nor_i09j01k08,5600,262144,2926,1.9138755980861244,1341.253930280246
fruits_vox10_nor_i09j01k10,5600,262144,680,8.235294117647058,118.11827956989248
fruits_vox10_nor_i09j01k11,5600,262144,2499,2.2408963585434174,nan
fruits_vox10_nor_i09j02k01,5400,262144,2188,2.4680073126142594,nan
fruits_vox10_nor_i09j02k07,5600,262144,3119,1.7954472587367747,155.44918243026612
fruits_vox10_nor_i09j02k08,6000,262144,2999,2.0006668889629875,84.2220740246749
fruits_vox10_nor_i09j02k09,5600,262144,1384,4.046242774566474,86.05057803468208
fruits_vox10_nor_i09j02k12,5400,262144,2218,2.434625788999098,407.239342700643
fruits_vox10_nor_i09j03k00,5400,262144,2290,2.3580786026200875,401.6225196850394
fruits_vox10_nor_i09j03k07,5800,262144,2403,2.4136496046608404,230.35081148564294
fruits_vox10_nor_i09j03k08,6600,262144,2267,2.9113365681517425,4.876929863255404
fruits_vox10_nor_i09j03k09,5800,262144,2608,2.223926380368098,105.48189308296608
fruits_vox10_nor_i09j03k12,5600,262144,2479,2.2589753933037513,238.16175877369906
fruits_vox10_nor_i09j03k13,5600,262144,918,6.1002178649237475,nan
fruits_vox10_nor_i09j04k00,5600,262144,4462,1.2550425818018827,2054.0138951142985
fruits_vox10_nor_i09j04k01,5400,262144,2016,2.6785714285714284,nan
fruits_vox10_nor_i09j04k07,5600,262144,2164,2.587800369685767,244.22071129707112
fruits_vox10_nor_i09j04k08,5800,262144,931,6.229860365198711,10.23580121703854
fruits_vox10_nor_i09j04k12,5800,262144,704,8.238636363636363,77.19602272727273
fruits_vox10_nor_i09j04k13,5400,262144,2483,2.1747885622231173,322.07220624486445
fruits_vox10_nor_i09j05k01,5400,262144,2261,2.3883237505528525,nan
fruits_vox10_nor_i09j05k06,5600,262144,737,7.598371777476255,nan
fruits_vox10_nor_i09j05k07,5400,262144,3170,1.7034700315457414,nan
fruits_vox10_nor_i09j05k11,5600,262144,3656,1.5317286652078774,242.95162624035282
fruits_vox10_nor_i09j05k12,5800,262144,1632,3.553921568627451,121.54901960784314
fruits_vox10_nor_i09j05k13,5400,262144,1804,2.9933481152993346,nan
fruits_vox10_nor_i09j06k02,5400,262144,2458,2.196908055329536,3026.7969894222947
fruits_vox10_nor_i09j06k05,5600,262144,1466,3.819918144611187,330.476833976834
fruits_vox10_nor_i09j06k06,5400,262144,1962,2.7522935779816513,nan
fruits_vox10_nor_i09j06k07,5400,262144,1975,2.7341772151898733,453.93772151898736
fruits_vox10_nor_i09j06k08,5600,262144,533,10.50656660412758,nan
fruits_vox10_nor_i09j06k09,5800,262144,661,8.774583963691377,50.97781320579248
fruits_vox10_nor_i09j06k10,5600,262144,1804,3.104212860310421,355.1634456101601
fruits_vox10_nor_i09j06k11,5600,262144,1397,4.008589835361489,nan
fruits_vox10_nor_i09j06k12,6000,262144,1368,4.385964912280702,20.724737082761774
fruits_vox10_nor_i09j07k03,6200,262144,1725,3.5942028985507246,22.137554585152838
fruits_vox10_nor_i09j07k04,6600,262144,2008,3.2868525896414345,1.6474467365573215
fruits_vox10_nor_i09j07k05,5800,262144,705,8.22695035460993,24.181560283687944
fruits_vox10_nor_i09j07k08,6400,262144,1677,3.8163387000596303,13.209036860879905
fruits_vox10_nor_i09j07k09,6400,262144,1597,4.007514088916719,2.346083118793674
fruits_vox10_nor_i09j07k10,5800,262144,599,9.68280467445743,7.844741235392321
fruits_vox10_nor_i10j00k03,6000,262144,1541,3.8935756002595716,30.459691252144083
fruits_vox10_nor_i10j00k04,6200,262144,2333,2.657522503214745,28.89455636519503
fruits_vox10_nor_i10j00k05,5600,262144,887,6.313416009019166,145.3618940248027
fruits_vox10_nor_i10j00k07,5600,262144,1343,4.169769173492182,243.885101010101
fruits_vox10_nor_i10j00k08,5800,262144,2281,2.5427444103463395,165.11880754055238
fruits_vox10_nor_i10j00k09,6000,262144,955,6.282722513089006,26.627532777115615
fruits_vox10_nor_i10j00k10,5800,262144,813,7.134071340713407,48.827836411609496
fruits_vox10_nor_i10j01k02,5600,262144,2289,2.4464831804281344,249.0593607305936
fruits_vox10_nor_i10j01k03,5600,262144,843,6.6429418742586,267.0296559905101
fruits_vox10_nor_i10j01k07,5600,262144,1845,3.035230352303523,213.43495363866253
fruits_vox10_nor_i10j01k08,6200,262144,2445,2.5357873210633946,43.28343558282209
fruits_vox10_nor_i10j01k09,5800,262144,1242,4.669887278582931,86.20790878214459
fruits_vox10_nor_i10j01k10,5600,262144,1401,3.997144896502498,312.3006488824802
fruits_vox10_nor_i10j01k11,5400,262144,1739,3.105232892466935,567.2381041239037
fruits_vox10_nor_i10j02k01,5400,262144,2371,2.2775200337410375,nan
fruits_vox10_nor_i10j02k07,6400,262144,2462,2.5995125913891144,7.460283902144368
fruits_vox10_nor_i10j02k08,5800,262144,994,5.835010060362173,29.267605633802816
fruits_vox10_nor_i10j02k11,5600,262144,1084,5.166051660516605,nan
fruits_vox10_nor_i10j02k12,5600,262144,1383,4.0491684743311644,nan
fruits_vox10_nor_i10j03k00,5400,262144,1207,4.473902236951118,nan
fruits_vox10_nor_i10j03k01,5600,262144,2331,2.4024024024024024,287.09180327868853
fruits_vox10_nor_i10j03k06,5400,262144,2104,2.5665399239543727,nan
fruits_vox10_nor_i10j03k07,6000,262144,1594,3.764115432873275,46.92765410958904
fruits_vox10_nor_i10j03k08,6000,262144,1572,3.816793893129771,13.461832061068701
fruits_vox10_nor_i10j03k09,6000,262144,3366,1.7825311942959001,79.0183313114975
fruits_vox10_nor_i10j03k12,5400,262144,2142,2.5210084033613445,nan
fruits_vox10_nor_i10j04k00,5400,262144,3983,1.3557619884509164,nan
fruits_vox10_nor_i10j04k01,5400,262144,2720,1.9852941176470589,nan
fruits_vox10_nor_i10j04k06,5600,262144,1228,4.5602605863192185,nan
fruits_vox10_nor_i10j04k07,5600,262144,1328,4.216867469879518,233.03193739424705
fruits_vox10_nor_i10j04k08,6200,262144,1994,3.1093279839518555,32.246740220661984
fruits_vox10_nor_i10j04k09,6600,262144,2606,2.532617037605526,28.020901502504174
fruits_vox10_nor_i10j04k10,5800,262144,1767,3.2823995472552348,50.661573288058854
fruits_vox10_nor_i10j04k13,5400,262144,2011,2.685231228244654,589.8234677056796
fruits_vox10_nor_i10j05k00,5600,262144,551,10.163339382940109,205.06923076923076
fruits_vox10_nor_i10j05k01,5600,262144,1241,4.512489927477841,459.77720617332807
fruits_vox10_nor_i10j05k02,5400,262144,1503,3.592814371257485,nan
fruits_vox10_nor_i10j05k06,5400,262144,2481,2.176541717049577,nan
fruits_vox10_nor_i10j05k07,5600,262144,965,5.803108808290156,127.21957040572792
fruits_vox10_nor_i10j05k08,5600,262144,2225,2.5168539325842696,329.40134831460676
fruits_vox10_nor_i10j05k09,6600,262144,2008,3.2868525896414345,2.012948207171315
fruits_vox10_nor_i10j05k10,5800,262144,3649,1.5894765689229926,237.0476842970677
fruits_vox10_nor_i10j05k11,5600,262144,1746,3.207331042382589,405.58900166641416
fruits_vox10_nor_i10j05k12,5600,262144,1173,4.774083546462063,nan
fruits_vox10_nor_i10j05k13,5600,262144,1648,3.3980582524271843,nan
fruits_vox10_nor_i10j06k02,5600,262144,1652,3.389830508474576,326.4822904368359
fruits_vox10_nor_i10j06k03,6200,262144,2289,2.708606378331149,44.29314110965487
fruits_vox10_nor_i10j06k04,6400,262144,1892,3.382663847780127,2.5402232207566313
fruits_vox10_nor_i10j06k05,5800,262144,2441,2.376075378943056,120.27386934673366
fruits_vox10_nor_i10j06k06,5600,262144,764,7.329842931937173,nan
fruits_vox10_nor_i10j06k08,6000,262144,2192,2.7372262773722627,170.26049270072994
fruits_vox10_nor_i10j06k09,6800,262144,2382,2.8547439126784213,2.6966677047648706
fruits_vox10_nor_i10j06k10,5600,262144,1807,3.099059214167128,nan
fruits_vox10_nor_i10j06k11,5800,262144,1672,3.4688995215311005,48.72308612440192
fruits_vox10_nor_i10j06k12,6000,262144,1985,3.022670025188917,33.273047858942064
fruits_vox10_nor_i11j00k04,6000,262144,1418,4.231311706629055,5.809590973201693
fruits_vox10_nor_i11j00k05,6400,262144,2339,2.7362120564343737,13.551945275758872
fruits_vox10_nor_i11j00k06,6400,262144,2418,2.6468155500413566,6.333896542760593
fruits_vox10_nor_i11j00k07,5600,262144,1955,2.864450127877238,80.0849104859335
fruits_vox10_nor_i11j01k02,5600,262144,1889,2.964531498147168,180.748500428449
fruits_vox10_nor_i11j01k03,6600,262144,3710,1.778975741239892,15.059299191374663
fruits_vox10_nor_i11j01k04,6200,262144,3321,1.8669075579644685,61.83677932405567
fruits_vox10_nor_i11j01k07,5800,262144,1301,4.458109146810146,306.6
fruits_vox10_nor_i11j01k08,6400,262144,2014,3.1777557100297913,4.423946957878315
fruits_vox10_nor_i11j01k09,5800,262144,1909,3.0382399161864853,92.2330905306972
fruits_vox10_nor_i11j01k10,5600,262144,2435,2.299794661190965,306.10184804928133
fruits_vox10_nor_i11j02k01,5600,262144,1219,4.5939294503691555,nan
fruits_vox10_nor_i11j02k02,6000,262144,4400,1.3636363636363635,56.45516134783384
fruits_vox10_nor_i11j02k03,6200,262144,2228,2.7827648114901256,55.00840707964602
fruits_vox10_nor_i11j02k04,5800,262144,735,7.891156462585034,44.093877551020405
fruits_vox10_nor_i11j02k11,5400,262144,2404,2.2462562396006653,nan
fruits_vox10_nor_i11j03k01,5600,262144,4634,1.2084592145015105,113.81765213638326
fruits_vox10_nor_i11j03k02,5600,262144,2547,2.198665096191598,nan
fruits_vox10_nor_i11j03k03,5800,262144,1223,4.742436631234669,15.751979377646842
fruits_vox10_nor_i11j03k05,5800,262144,1325,4.377358490566038,51.84
fruits_vox10_nor_i11j03k06,6400,262144,3226,1.9838809671419715,31.243025418474893
fruits_vox10_nor_i11j03k07,6200,262144,2643,2.345819144911086,8.782444192205826
fruits_vox10_nor_i11j03k08,6200,262144,2570,2.412451361867704,48.69610894941634
fruits_vox10_nor_i11j03k09,5600,262144,835,6.706586826347305,210.5736526946108
fruits_vox10_nor_i11j03k12,5400,262144,2163,2.496532593619972,407.42024965325936
fruits_vox10_nor_i11j04k00,5600,262144,1362,4.1116005873715125,454.2399347116431
fruits_vox10_nor_i11j04k01,5400,262144,3360,1.6071428571428572,nan
fruits_vox10_nor_i11j04k02,5400,262144,2368,2.2804054054054053,nan
fruits_vox10_nor_i11j04k03,6200,262144,1673,3.7059175134488944,13.785013023442197
fruits_vox10_nor_i11j04k04,5800,262144,753,7.702523240371846,18.412567757478417
fruits_vox10_nor_i11j04k05,5600,262144,2177,2.572347266881029,271.5638506876228
fruits_vox10_nor_i11j04k06,5600,262144,1522,3.679369250985545,233.13097866078
fruits_vox10_nor_i11j04k08,5600,262144,568,9.859154929577464,73.909604519774
fruits_vox10_nor_i11j04k09,5800,262144,2734,2.121433796634967,105.79976090854753
fruits_vox10_nor_i11j04k10,5600,262144,748,7.4866310160427805,nan
fruits_vox10_nor_i11j04k12,5400,262144,2471,2.1853500607041685,327.80857952246055
fruits_vox10_nor_i11j05k00,5600,262144,582,9.621993127147766,nan
fruits_vox10_nor_i11j05k02,5600,262144,1451,3.859407305306685,313.2413721843356
fruits_vox10_nor_i11j05k03,6400,262144,2242,2.854594112399643,27.51650312221231
fruits_vox10_nor_i11j05k04,6600,262144,2141,3.0826716487622607,1.8325086219823061
fruits_vox10_nor_i11j05k05,5800,262144,2313,2.5075659316904453,211.27142857142857
fruits_vox10_nor_i11j05k08,6000,262144,1057,5.676442762535478,16.935666982024596
fruits_vox10_nor_i11j05k09,6000,262144,2451,2.4479804161566707,38.1918720190779
fruits_vox10_nor_i11j05k10,5600,262144,1845,3.035230352303523,211.93347873500545
fruits_vox10_nor_i11j05k12,5800,262144,3223,1.7995656220912193,181.78678368611256
fruits_vox10_nor_i11j06k03,6000,262144,850,7.0588235294117645,21.849075975359344
fruits_vox10_nor_i11j06k04,6200,262144,1246,4.975922953451043,2.054910714285714
fruits_vox10_nor_i11j06k05,5800,262144,512,11.328125,25.16782006920415
fruits_vox10_nor_i11j06k09,6200,262144,1353,4.582409460458241,21.963867684478373
fruits_vox10_nor_i11j06k10,6400,262144,2147,2.9809035863996276,15.986027014438752
fruits_vox10_nor_i11j06k11,6200,262144,2406,2.57689110556941,42.33446153846154
fruits_vox10_nor_i11j06k12,5600,262144,1126,4.9733570159857905,214.57248520710058
fruits_vox10_nor_i12j00k06,6000,262144,896,6.696428571428571,2.0435267857142856
fruits_vox10_nor_i12j01k03,5800,262144,2907,1.9951840385276918,65.23391812865498
fruits_vox10_nor_i12j01k04,6600,262144,5105,1.2928501469147895,19.921253672869735
fruits_vox10_nor_i12j01k05,6000,262144,2385,2.5157232704402515,20.187002096436057
fruits_vox10_nor_i12j01k06,6000,262144,1373,4.369992716678806,10.643845593590678
fruits_vox10_nor_i12j01k07,6400,262144,1834,3.489640130861505,6.981941309255079
fruits_vox10_nor_i12j01k08,6400,262144,2098,3.0505243088655862,9.05576739752145
fruits_vox10_nor_i12j01k09,6000,262144,2441,2.4580090126997134,61.27531869688385
fruits_vox10_nor_i12j01k10,5600,262144,1170,4.786324786324786,211.69148174659986
fruits_vox10_nor_i12j02k02,5600,262144,3317,1.6882725354235755,172.16825299355236
fruits_vox10_nor_i12j02k03,5600,262144,3008,1.8617021276595744,76.21077127659575
fruits_vox10_nor_i12j02k04,5600,262144,2477,2.2607993540573275,184.92819126819126
fruits_vox10_nor_i12j02k10,5600,262144,1744,3.2110091743119265,420.11210762331837
fruits_vox10_nor_i12j02k11,5600,262144,1329,4.213694507148232,541.0258112094396
fruits_vox10_nor_i12j03k01,5600,262144,1340,4.17910447761194,455.6019629225736
fruits_vox10_nor_i12j03k02,5600,262144,3943,1.4202383971595232,nan
fruits_vox10_nor_i12j03k03,6000,262144,1037,5.785920925747348,64.15786942407118
fruits_vox10_nor_i12j03k04,5800,262144,3329,1.742264944427756,105.58756383298288
fruits_vox10_nor_i12j03k06,5800,262144,718,8.07799442896936,23.03868194842407
fruits_vox10_nor_i12j03k07,6000,262144,1332,4.504504504504505,9.882132132132131
fruits_vox10_nor_i12j03k10,5600,262144,1635,3.4250764525993884,155.2165137614679
fruits_vox10_nor_i12j03k11,5800,262144,4286,1.353243117125525,575.3789080727952
fruits_vox10_nor_i12j04k01,5400,262144,4008,1.347305389221557,233.5996718621821
fruits_vox10_nor_i12j04k02,5600,262144,954,5.870020964360587,258.85903814262025
fruits_vox10_nor_i12j04k04,6400,262144,2644,2.4205748865355523,16.787065052950076
fruits_vox10_nor_i12j04k05,6400,262144,2068,3.094777562862669,3.3815567931615074
fruits_vox10_nor_i12j04k06,6000,262144,1910,3.141361256544503,16.783769633507852
fruits_vox10_nor_i12j04k07,6000,262144,2366,2.53592561284869,140.77345731191886
fruits_vox10_nor_i12j04k08,6000,262144,2121,2.828854314002829,39.93352192362094
fruits_vox10_nor_i12j04k10,6000,262144,2493,2.406738868832732,71.64588167053364
fruits_vox10_nor_i12j04k11,5800,262144,4017,1.4438635797859098,73.73195876288659
fruits_vox10_nor_i12j04k12,5600,262144,2922,1.9164955509924708,216.67796030116358
fruits_vox10_nor_i12j05k01,5600,262144,1241,4.512489927477841,112.4867042707494
fruits_vox10_nor_i12j05k06,5800,262144,2209,2.6256224535989134,115.18062471706655
fruits_vox10_nor_i12j05k07,6400,262144,2747,2.3298143429195486,38.60829996359665
fruits_vox10_nor_i12j05k08,6000,262144,1495,4.013377926421405,34.14468503937008
fruits_vox10_nor_i12j05k10,6000,262144,1107,5.420054200542006,8.553502482073911
fruits_vox10_nor_i12j05k11,5800,262144,2555,2.2700587084148727,181.92547770700637
fruits_vox10_nor_i12j05k12,5600,262144,1814,3.08710033076075,129.680815876516
fruits_vox10_nor_i12j06k06,5800,262144,1781,3.256597417181359,112.41100505334082
fruits_vox10_nor_i12j06k07,6800,262144,2630,2.585551330798479,5.487072243346008
fruits_vox10_nor_i12j06k08,6800,262144,2550,2.6666666666666665,5.448599501393166
fruits_vox10_nor_i12j06k09,6600,262144,2218,2.975653742110009,2.0347718099968954
fruits_vox10_nor_i12j06k10,6200,262144,2295,2.701525054466231,24.240522875816993
fruits_vox10_nor_i12j06k11,5600,262144,2128,2.6315789473684212,228.15275310834812
fruits_vox10_nor_i13j01k04,6000,262144,1630,3.6809815950920246,12.343558282208589
fruits_vox10_nor_i13j01k05,6600,262144,2391,2.7603513174404015,8.828941865328314
fruits_vox10_nor_i13j01k06,6800,262144,2405,2.8274428274428276,2.1943897637795278
fruits_vox10_nor_i13j01k07,6800,262144,2478,2.7441485068603715,7.1787379972565155
fruits_vox10_nor_i13j01k08,6400,262144,2094,3.0563514804202483,18.050143266475644
fruits_vox10_nor_i13j01k09,5800,262144,786,7.379134860050891,36.79898218829516
fruits_vox10_nor_i13j02k03,5800,262144,3116,1.8613607188703467,64.1854778028593
fruits_vox10_nor_i13j02k04,6200,262144,3287,1.8862184362640706,33.56747443308137
fruits_vox10_nor_i13j02k08,5800,262144,622,9.32475884244373,14.072254335260116
fruits_vox10_nor_i13j02k09,5800,262144,2205,2.630385487528345,155.615873015873
fruits_vox10_nor_i13j02k10,5600,262144,1509,3.711066931742876,382.78538059906566
fruits_vox10_nor_i13j03k02,5600,262144,2119,2.642756016989146,217.8663426488457
fruits_vox10_nor_i13j03k03,5800,262144,4377,1.3251085218185972,780.3164267763308
fruits_vox10_nor_i13j03k04,5600,262144,544,10.294117647058824,nan
fruits_vox10_nor_i13j03k09,5800,262144,2860,2.027972027972028,247.89895104895106
fruits_vox10_nor_i13j03k10,6200,262144,5507,1.1258398402033776,94.97970320351759
fruits_vox10_nor_i13j03k11,5600,262144,1367,4.09656181419166,343.6088992974239
fruits_vox10_nor_i13j04k02,5600,262144,4510,1.2416851441241685,nan
fruits_vox10_nor_i13j04k03,5800,262144,2322,2.4978466838931954,102.25150732127476
fruits_vox10_nor_i13j04k04,6600,262144,2455,2.6883910386965377,6.993104982206406
fruits_vox10_nor_i13j04k05,6000,262144,2873,2.088409328228333,92.36134646210213
fruits_vox10_nor_i13j04k06,5800,262144,2094,2.76981852913085,72.4864361151377
fruits_vox10_nor_i13j04k08,5800,262144,1937,2.994321115126484,164.45517560073938
fruits_vox10_nor_i13j04k09,5800,262144,2594,2.235929067077872,83.0479322461483
fruits_vox10_nor_i13j04k10,5600,262144,1252,4.472843450479234,nan
fruits_vox10_nor_i13j04k11,5600,262144,4509,1.2419605233976492,nan
fruits_vox10_nor_i13j05k02,5800,262144,1337,4.338070306656694,100.47643979057591
fruits_vox10_nor_i13j05k05,5600,262144,1328,4.216867469879518,111.39278937381404
fruits_vox10_nor_i13j05k06,6600,262144,3538,1.8654607122668174,27.753533069530807
fruits_vox10_nor_i13j05k07,6400,262144,2334,2.7420736932305054,15.136596920647454
fruits_vox10_nor_i13j05k08,6400,262144,2499,2.5610244097639057,18.084033613445378
fruits_vox10_nor_i13j05k09,6600,262144,2581,2.557148392096087,16.27779930259589
fruits_vox10_nor_i13j05k10,6200,262144,1797,3.450194769059544,41.9827490261547
fruits_vox10_nor_i13j05k11,5800,262144,1255,4.621513944223108,55.86852589641434
fruits_vox10_nor_i13j06k05,5800,262144,1518,3.820816864295125,226.77510608203679
fruits_vox10_nor_i13j06k06,6400,262144,2721,2.3520764424843805,16.198414944806114
fruits_vox10_nor_i13j06k07,6800,262144,2595,2.6204238921001926,3.9255647104982905
fruits_vox10_nor_i13j06k08,7000,262144,2746,2.5491624180626364,4.4993615468807
fruits_vox10_nor_i13j06k09,6400,262144,2234,2.864816472694718,15.831827762722071
fruits_vox10_nor_i13j06k10,5800,262144,1314,4.41400304414003,79.80823863636364
fruits_vox10_nor_i14j02k04,5800,262144,863,6.720741599073001,20.8140625
fruits_vox10_nor_i14j02k05,6400,262144,2131,3.003284842796809,8.045049272641952
fruits_vox10_nor_i14j02k06,6800,262144,2340,2.905982905982906,2.301600879872907
fruits_vox10_nor_i14j02k07,7000,262144,2418,2.8949545078577335,4.090984284532672
fruits_vox10_nor_i14j02k08,6400,262144,1905,3.3595800524934383,64.23139567537208
fruits_vox10_nor_i14j02k09,5800,262144,535,10.841121495327103,36.99252336448598
fruits_vox10_nor_i14j03k03,5600,262144,999,5.605605605605605,348.29145496535796
fruits_vox10_nor_i14j03k04,6600,262144,4271,1.5453055490517442,20.92409905375478
fruits_vox10_nor_i14j03k05,6200,262144,2878,2.1542738012508686,95.00173731758166
fruits_vox10_nor_i14j03k06,6000,262144,938,6.3965884861407245,18.94760518655729
fruits_vox10_nor_i14j03k07,6200,262144,2507,2.4730753889110493,32.575588352612684
fruits_vox10_nor_i14j03k08,7200,262144,5503,1.3083772487733962,42.87406243303093
fruits_vox10_nor_i14j03k09,6400,262144,4146,1.5436565364206465,53.08471849865952
fruits_vox10_nor_i14j03k10,5600,262144,928,6.0344827586206895,112.24245689655173
fruits_vox10_nor_i14j04k03,6000,262144,4302,1.394700139470014,49.69118864577173
fruits_vox10_nor_i14j04k04,6200,262144,3330,1.8618618618618619,31.35975975975976
fruits_vox10_nor_i14j04k05,5600,262144,3072,1.8229166666666667,166.38346354166666
fruits_vox10_nor_i14j04k06,6200,262144,1512,4.1005291005291005,8.153439153439153
fruits_vox10_nor_i14j04k07,5600,262144,2524,2.218700475435816,247.78803486529318
fruits_vox10_nor_i14j04k08,5800,262144,1369,4.236669101533966,82.53396639883127
fruits_vox10_nor_i14j04k09,6200,262144,3094,2.0038784744667097,89.72610837438424
fruits_vox10_nor_i14j04k10,5800,262144,4163,1.3932260389142446,204.32085783465928
fruits_vox10_nor_i14j05k02,5800,262144,514,11.284046692607005,53.16299019607843
fruits_vox10_nor_i14j05k03,5800,262144,1822,3.1833150384193196,33.49341383095499
fruits_vox10_nor_i14j05k05,5800,262144,598,9.698996655518394,24.932555123216602
fruits_vox10_nor_i14j05k06,6200,262144,1276,4.858934169278997,10.314263322884013
fruits_vox10_nor_i14j05k10,5800,262144,1252,4.63258785942492,33.543130990415335
fruits_vox10_nor_i15j03k05,6000,262144,662,9.06344410876133,7.921765295887663
fruits_vox10_nor_i15j03k06,6400,262144,1423,4.497540407589599,2.6704146170063248
fruits_vox10_nor_i15j03k07,6400,262144,1607,3.9825762289981332,2.489453390791563
fruits_vox10_nor_i15j03k08,6000,262144,610,9.836065573770492,16.805825242718445
fruits_vox10_nor_i15j04k04,6000,262144,1583,3.790271636133923,17.769425142135187
fruits_vox10_nor_i15j04k05,7000,262144,4001,1.749562609347663,6.982515227517019
fruits_vox10_nor_i15j04k06,8000,262144,4778,1.6743407283382168,2.7291753871912934
fruits_vox10_nor_i15j04k07,7800,262144,4346,1.7947537965945697,1.9048509123275479
fruits_vox10_nor_i15j04k08,7200,262144,3978,1.8099547511312217,19.963542435424355
fruits_vox10_nor_i15j04k09,6000,262144,1645,3.6474164133738602,29.65045592705167
fruits_vox10_nor_i15j05k04,6000,262144,1607,3.73366521468575,25.296232384239286
fruits_vox10_nor_i15j05k05,6400,262144,2077,3.0813673567645643,14.714973519499278
fruits_vox10_nor_i15j05k06,6600,262144,2312,2.8546712802768166,2.8221468074409253
fruits_vox10_nor_i15j05k07,6800,262144,2460,2.7642276422764227,2.026829268292683
fruits_vox10_nor_i15j05k08,6400,262144,2015,3.176178660049628,16.326933778519756
fruits_vox10_nor_i15j05k09,6000,262144,1404,4.273504273504273,17.418005354752342
ipanemaCut_vox10_nor_i00j08k03,5800,262144,995,5.8291457286432165,22.505527638190955
ipanemaCut_vox10_nor_i00j09k03,6200,262144,8548,0.7253158633598502,35.98420683200749
ipanemaCut_vox10_nor_i00j09k04,5400,262144,2062,2.6188166828322017,nan
ipanemaCut_vox10_nor_i00j10k03,5600,262144,4683,1.195814648729447,253.5955584027333
ipanemaCut_vox10_nor_i00j10k04,5400,262144,4067,1.3277600196705188,nan
ipanemaCut_vox10_nor_i01j06k03,5600,262144,1438,3.8942976356050067,109.25411334552102
ipanemaCut_vox10_nor_i01j07k03,6400,262144,11176,0.572655690765927,33.83956692913386
ipanemaCut_vox10_nor_i01j07k04,5600,262144,1504,3.723404255319149,127.06050531914893
ipanemaCut_vox10_nor_i01j08k03,6400,262144,16970,0.37713612256923984,123.14560989982321
ipanemaCut_vox10_nor_i01j08k04,5600,262144,1831,3.058438012015292,nan
ipanemaCut_vox10_nor_i01j09k03,5800,262144,13395,0.4329973870847331,118.97424412094065
ipanemaCut_vox10_nor_i01j10k03,5600,262144,9682,0.578392894030159,422.6894299287411
ipanemaCut_vox10_nor_i01j11k03,5600,262144,1801,3.1093836757357023,nan
ipanemaCut_vox10_nor_i02j04k03,5600,262144,1032,5.426356589147287,nan
ipanemaCut_vox10_nor_i02j05k02,6200,262144,8098,0.7656211410224747,16.686589281304027
ipanemaCut_vox10_nor_i02j05k03,6200,262144,8882,0.6980409817608647,43.18205359153344
ipanemaCut_vox10_nor_i02j06k02,6200,262144,13652,0.45414591268678584,73.04343685906827
ipanemaCut_vox10_nor_i02j06k03,6600,262144,11968,0.5514705882352942,52.864791886195995
ipanemaCut_vox10_nor_i02j07k02,5600,262144,3348,1.6726403823178018,147.39336917562724
ipanemaCut_vox10_nor_i02j07k03,7600,262144,21495,0.35357059781344496,15.069597580832752
ipanemaCut_vox10_nor_i02j08k02,5600,262144,889,6.299212598425197,242.98875140607424
ipanemaCut_vox10_nor_i02j08k03,6200,262144,12296,0.5042290175666884,57.766266689200606
ipanemaCut_vox10_nor_i02j09k03,5600,262144,9572,0.5850396991224405,232.06508566652738
ipanemaCut_vox10_nor_i02j10k03,5400,262144,9652,0.5594695399917116,356.87204724409446
ipanemaCut_vox10_nor_i02j11k03,5400,262144,7264,0.7433920704845814,nan
ipanemaCut_vox10_nor_i03j02k03,5800,262144,620,9.35483870967742,14.893548387096773
ipanemaCut_vox10_nor_i03j03k02,5800,262144,5573,1.040732101202225,71.43028889287636
ipanemaCut_vox10_nor_i03j03k03,6200,262144,7690,0.8062418725617685,33.02509752925878
ipanemaCut_vox10_nor_i03j04k02,7200,262144,20614,0.34927719025904724,25.401862811681383
ipanemaCut_vox10_nor_i03j04k03,6000,262144,6548,0.916310323762981,41.50442883323152
ipanemaCut_vox10_nor_i03j05k02,6200,262144,16077,0.38564408782733095,94.26222175993342
ipanemaCut_vox10_nor_i03j05k03,5600,262144,736,7.608695652173913,76.59246575342466
