name,number_of_nucleotides,num_voxels,num_occupied_voxels,nucleotide_rate,point_to_point_D1
CITIUSP_vox10_nor_i07j05k01,9200,262144,7518,1.223729715349827,11.480845969672785
CITIUSP_vox10_nor_i07j06k00,6400,262144,804,7.960199004975125,4.922885572139304
CITIUSP_vox10_nor_i07j06k01,8600,262144,5516,1.559100797679478,12.582306018854242
CITIUSP_vox10_nor_i07j06k02,7000,262144,2955,2.3688663282571913,33.534686971235196
CITIUSP_vox10_nor_i07j07k00,10600,262144,9435,1.1234764175940646,8.691446439378657
CITIUSP_vox10_nor_i07j07k01,12600,262144,13200,0.9545454545454546,3.147348484848485
CITIUSP_vox10_nor_i07j07k02,6200,262144,752,8.24468085106383,35.0531914893617
CITIUSP_vox10_nor_i07j08k00,9200,262144,8686,1.0591756850103615,17.258803563852354
CITIUSP_vox10_nor_i07j09k00,6200,262144,5082,1.2199921290830382,75.24911452184179
CITIUSP_vox10_nor_i07j10k00,7600,262144,8066,0.9422266303000248,52.13773865608728
CITIUSP_vox10_nor_i07j11k00,8600,262144,4898,1.7558187015108206,9.595753368721928
CITIUSP_vox10_nor_i07j11k01,7200,262144,3387,2.1257750221434897,28.32211396516091
CITIUSP_vox10_nor_i07j12k01,6800,262144,1551,4.3842682140554485,9.782076079948421
CITIUSP_vox10_nor_i07j13k01,6200,262144,1173,5.285592497868713,64.05421686746988
CITIUSP_vox10_nor_i08j01k00,7000,262144,4350,1.6091954022988506,25.359770114942528
CITIUSP_vox10_nor_i08j01k01,8200,262144,6577,1.2467690436369165,33.94480766306827
CITIUSP_vox10_nor_i08j02k00,8400,262144,8625,0.9739130434782609,19.12150724637681
CITIUSP_vox10_nor_i08j02k01,6200,262144,2161,2.869042110134197,59.15872281351226
CITIUSP_vox10_nor_i08j03k00,8000,262144,7170,1.1157601115760112,19.492643968053805
CITIUSP_vox10_nor_i08j03k01,6400,262144,1007,6.355511420059583,11.10824230387289
CITIUSP_vox10_nor_i08j04k00,6600,262144,5221,1.2641256464278874,172.90666666666667
CITIUSP_vox10_nor_i08j05k00,9200,262144,6751,1.3627610724337136,19.870432357043235
CITIUSP_vox10_nor_i08j05k01,11000,262144,10586,1.0391082561874174,4.6905502624927085
CITIUSP_vox10_nor_i08j05k02,7600,262144,4135,1.837968561064087,9.96154776299879
CITIUSP_vox10_nor_i08j06k00,6200,262144,549,11.293260473588342,8.0625
CITIUSP_vox10_nor_i08j06k01,7400,262144,3123,2.3695164905539547,24.482228626320847
CITIUSP_vox10_nor_i08j06k02,7600,262144,3829,1.984852441890833,58.986301369863014
CITIUSP_vox10_nor_i08j07k00,9800,262144,8681,1.1289022002073494,10.39096878239834
CITIUSP_vox10_nor_i08j07k01,10800,262144,7908,1.3657056145675266,5.000885179564998
CITIUSP_vox10_nor_i08j08k00,8000,262144,6138,1.3033561420658195,23.30628869338547
CITIUSP_vox10_nor_i08j09k00,7200,262144,5619,1.2813667912439937,50.269767441860466
CITIUSP_vox10_nor_i08j10k00,10400,262144,11279,0.9220675591807784,14.351538256937673
CITIUSP_vox10_nor_i08j10k01,7200,262144,2317,3.107466551575313,10.607250755287009
CITIUSP_vox10_nor_i08j11k00,7200,262144,2123,3.391427225624117,5.577619308831596
CITIUSP_vox10_nor_i08j11k01,7200,262144,3441,2.092414995640802,42.582970066841035
CITIUSP_vox10_nor_i08j12k01,6400,262144,1211,5.284888521882742,46.74236168455822
CITIUSP_vox10_nor_i08j13k01,6000,262144,749,8.01068090787717,222.29105473965288
CITIUSP_vox10_nor_i09j00k01,6000,262144,516,11.627906976744185,263.5
CITIUSP_vox10_nor_i09j01k00,6200,262144,1414,4.384724186704385,109.82885431400283
CITIUSP_vox10_nor_i09j01k01,6000,262144,853,7.033997655334115,97.62133645955451
CITIUSP_vox10_nor_i09j02k00,8800,262144,9256,0.9507346585998271,17.29648331830478
CITIUSP_vox10_nor_i09j02k01,7000,262144,3638,1.9241341396371632,29.180318856514567
CITIUSP_vox10_nor_i09j03k00,7600,262144,6425,1.1828793774319066,34.38
CITIUSP_vox10_nor_i09j04k00,8400,262144,8038,1.045036078626524,24.365565724897202
CITIUSP_vox10_nor_i09j04k01,7400,262144,3645,2.0301783264746227,0.6779149519890261
CITIUSP_vox10_nor_i09j04k02,6400,262144,983,6.510681586978637,3.859613428280773
CITIUSP_vox10_nor_i09j05k00,9200,262144,6435,1.4296814296814297,12.432012432012431
CITIUSP_vox10_nor_i09j05k01,9800,262144,7213,1.3586579786496604,3.1942326355192012
CITIUSP_vox10_nor_i09j05k02,10400,262144,9554,1.0885492987230478,7.090537994557254
CITIUSP_vox10_nor_i09j06k00,9600,262144,7467,1.2856568903173966,10.397616177849203
CITIUSP_vox10_nor_i09j06k01,12000,262144,10495,1.1434016198189614,6.2970938542162935
CITIUSP_vox10_nor_i09j06k02,6400,262144,1066,6.0037523452157595,18.91838649155722
CITIUSP_vox10_nor_i09j07k00,8200,262144,6145,1.3344182262001627,17.089473684210525
CITIUSP_vox10_nor_i09j07k01,6400,262144,557,11.490125673249551,3.644524236983842
CITIUSP_vox10_nor_i09j08k00,11200,262144,11938,0.9381805997654549,16.69841986455982
CITIUSP_vox10_nor_i09j09k00,9400,262144,9975,0.9423558897243107,25.379495026778883
CITIUSP_vox10_nor_i09j09k01,6400,262144,611,10.474631751227497,1.823240589198036
CITIUSP_vox10_nor_i09j10k00,8000,262144,6976,1.146788990825688,25.071674311926607
CITIUSP_vox10_nor_i09j10k01,6200,262144,508,12.204724409448819,40.86153846153846
CITIUSP_vox10_nor_i09j11k00,8800,262144,6943,1.2674636324355466,14.59599596716117
CITIUSP_vox10_nor_i09j11k01,7400,262144,2382,3.1066330814441647,3.050797649034425
CITIUSP_vox10_nor_i09j12k00,6800,262144,1504,4.5212765957446805,5.3111702127659575
